College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CE,CIVIL ENGINEERING,188.295,185,181.5,180.5,,,169,154.5,
2025,"Anna University Regional Campus - Coimbatore, Maruthamalai Main Road, Navavoor Bharathiyar University Post, Somayampalayam, Coimbatore District 641046",CS,COMPUTER SCIENCE AND ENGINEERING,188.0,185,180,185.5,,,169.725,147.185,
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",ME,MECHANICAL ENGINEERING,188.0,185.5,179.755,181,,,164.5,158.165,147.67
2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",IT,INFORMATION TECHNOLOGY,188.0,186,178.24,177,,,129.5,124.5,
2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",CJ,M.Tech. Computer Science and Engineering (Integrated 5 years),188.0,186.5,183,180,,,152,103.5,
1450,"Loyola ICAM College of Engineering and Technology, Loyola College Campus, Nungambakkam, Chennai 600034",IT,INFORMATION TECHNOLOGY,188.0,186,183,185,,,172,169.5,
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,188.0,185,171.5,184.5,,,165.5,166.81,166.67
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CH,CHEMICAL ENGINEERING,188.0,185.825,177.5,184.5,,,163.5,123.5,
1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,188.0,185.5,180,181.5,,,160,,117
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",IT,INFORMATION TECHNOLOGY,187.6666667,185,177,178,,,129,122,122
1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",BM,BIO MEDICAL ENGINEERING,187.5,182.5,185.5,184,,,155,,
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CL,CHEMICAL ENGINEERING (SS),187.0,183.5,174.5,182.645,,,162.5,,
2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",CS,COMPUTER SCIENCE AND ENGINEERING,187.0,181.5,171.5,181.5,,,170.5,141,
1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,187.0,186.5,181.385,181,,,141,106,
1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",CS,COMPUTER SCIENCE AND ENGINEERING,187.0,180,185.5,175,,,160,119,
2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",IT,INFORMATION TECHNOLOGY,186.755,182.69,171.355,184.585,,,167.5,159.5,
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",PT,PRINTING AND PACKING TECHNOLOGY,186.5,178.505,186.5,178,,,171.515,139,
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",IT,INFORMATION TECHNOLOGY,186.5,183.69,176.83,178,,,151.5,124,117.5
2377,"PSG Institute of Technology and Applied Research, Avinashi Road, Neelambur, Coimbatore 641062",ME,MECHANICAL ENGINEERING,186.5,182,,179.5,,,167,156,151.5
5986,"Velammal College of Engineering and Technology, Madurai District 625009",CS,COMPUTER SCIENCE AND ENGINEERING,186.5,182.5,185,169,,,131.5,,
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",IT,INFORMATION TECHNOLOGY,186.5,180,183,179.5,,,151.5,,117.5
1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CS,COMPUTER SCIENCE AND ENGINEERING,186.5,182,171.165,179.5,,,139,,130
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,186.5,183.5,180,177.5,,,135.5,148,161.415
2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,186.5,184.5,180.5,181.5,,,129.5,,
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",CS,COMPUTER SCIENCE AND ENGINEERING,186.075,183.67,168.5,173,,,148,141,113
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,186.0,183.5,170.5,179.5,,,147,,
1432,"Rajalakshmi Institute of Technology, Irulapalayam, Kuthampakkam Post, Kancheepuram District, Chennai 600124",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,186.0,179.5,183.51,169.5,,,126.5,,
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur (Via), Kinathukadavu, Coimbatore District 641202",CO,COMPUTER AND COMMUNICATION ENGINEERING,186.0,180,177.5,166.5,,,110,135,
1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",IT,INFORMATION TECHNOLOGY,186.0,182,177.5,179.5,,,154,167.375,
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",CS,COMPUTER SCIENCE AND ENGINEERING,185.92,176,174.05,183,,,166,158.885,
1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,185.89,177,174,168.5,,,145,,
1419,"Sri Sai Ram Enginering College (Autonomous), West Tambaram, Chennai 600044",IT,INFORMATION TECHNOLOGY,185.78,183,177,175,,,151.5,,110
4974,"Government College of Engineering, Tirunelveli District 627007",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,185.715,181.5,182.5,173.5,,,152,133.5,
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CE,CIVIL ENGINEERING,185.68,179,168.5,171.5,,,168,,
1432,"Rajalakshmi Institute of Technology, Irulapalayam, Kuthampakkam Post, Kancheepuram District, Chennai 600124",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,185.5,180,164.5,171.24,,,125,,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",MF,MECHANICAL ENGINEERING (SS),185.5,183.5,182,178.5,,,156.5,,
1432,"Rajalakshmi Institute of Technology, Irulapalayam, Kuthampakkam Post, Kancheepuram District, Chennai 600124",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),185.5,179,183.5,171,,,138,,
1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),185.5,175.5,181.5,171,,,170,138,
2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,185.5,180.5,174.5,173.5,,,95,,
2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",CS,COMPUTER SCIENCE AND ENGINEERING,185.5,181.5,178.5,173.5,,,135.5,125.5,94.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,PRODUCTION ENGINEERING (SS),185.3333333,179,180.33,180.5,,,157.5,146.575,
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,185.295,180,169.5,169.5,,,139.5,132.5,
1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",ME,MECHANICAL ENGINEERING,185.195,181,177.5,175.615,,,152.5,,
2025,"Anna University Regional Campus - Coimbatore, Maruthamalai Main Road, Navavoor Bharathiyar University Post, Somayampalayam, Coimbatore District 641046",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,185.01,178.5,156,177.26,,,164,167.3,
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,185.0,177,179,171.5,,,142.5,,141.99
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,185.0,182.5,174.955,174,,,123.5,,136
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",MF,MECHANICAL ENGINEERING (SS),185.0,181.5,181,177.5,,,159,128,
1419,"Sri Sai Ram Enginering College (Autonomous), West Tambaram, Chennai 600044",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),185.0,179,174.5,176.5,,,136.135,92,
1432,"Rajalakshmi Institute of Technology, Irulapalayam, Kuthampakkam Post, Kancheepuram District, Chennai 600124",CO,COMPUTER AND COMMUNICATION ENGINEERING,185.0,177,181,171,,,124,,
1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),185.0,181,182.5,176.5,,,144.5,,
2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",CS,COMPUTER SCIENCE AND ENGINEERING,185.0,181.5,169,169,,,123.5,132,153
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur (Via), Kinathukadavu, Coimbatore District 641202",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,185.0,179.5,165.5,170,,,125,168.065,
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ME,MECHANICAL ENGINEERING,185.0,180,174,175.5,,,154,142,168.735
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",PM,PHARMACEUTICAL TECHNOLOGY (SS),185.0,177.5,176,179.22,,,163,171.525,153.5
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,185.0,182.5,172,173,,,128.5,122.5,131
2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,185.0,183,173,173.5,,,109.5,128.5,
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",AE,AERONAUTICAL ENGINEERING,185.0,173,175.5,168.5,,,127.5,131.5,
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",IB,INDUSTRIAL BIO TECHNOLOGY,184.765,178,156,168.5,,,144.5,131,104.5
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,184.5,183,166.5,176,,,127,133,
1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,184.5,179,176.67,174.5,,,144,,
2025,"Anna University Regional Campus - Coimbatore, Maruthamalai Main Road, Navavoor Bharathiyar University Post, Somayampalayam, Coimbatore District 641046",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,184.5,175,160,171,,,163,118,114
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar District 626005",IT,INFORMATION TECHNOLOGY,184.5,175,176.5,168.5,,,115,86,
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),184.5,182,182,174.5,,,139.5,118,
1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CD,COMPUTER SCIENCE AND DESIGN,184.5,180.5,177.5,179.5,,,140,119,
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TX,TEXTILE TECHNOLOGY,184.5,166,184,168,,,146,,
1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",CS,COMPUTER SCIENCE AND ENGINEERING,184.46,177,163,173.025,,,153,122,134.5
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",MZ,Mechatronics Engineering,184.0,178,182,176.5,,,119,119.5,
1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",SC,Computer Science and Engineering (Cyber Security),184.0,180.5,177,176,,,160.5,,
1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",IT,INFORMATION TECHNOLOGY,184.0,180.5,,176.5,,,152,,
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur (Via), Kinathukadavu, Coimbatore District 641202",IT,INFORMATION TECHNOLOGY,184.0,181.5,179,173,,,132,,
4962,"National Engineering College (Autonomous), Kovilpatti, Thoothukudi District 628503",CS,COMPUTER SCIENCE AND ENGINEERING,184.0,174.5,173.5,156,,,140,107,
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",SC,Computer Science and Engineering (Cyber Security),184.0,181,180.5,175,,,141,118,
3819,"Saranathan College of Engineering, Panjappur, Tiruchirappalli District 620012",CS,COMPUTER SCIENCE AND ENGINEERING,184.0,175.5,156,164,,,150.5,,135.5
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,184.0,179,173,173.5,,,154,,
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",IT,INFORMATION TECHNOLOGY,184.0,181,171.5,172.5,,,139.5,108.5,114.5
2735,"Karpagam Institute of Technology, Seerapalayam Village, L&T By pass Road, Coimbatore District 641021",CS,COMPUTER SCIENCE AND ENGINEERING,183.595,176.5,180.5,162.5,,,130,130,
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",AS,AUTOMOBILE ENGINEERING (SS),183.5,178.325,171.5,171.5,,,145.5,131.5,
2656,"Builders Engineering college, Nathakadaiyur, Erode Road, Palayakottai Village, Kangeyam, Tiruppur District 638108",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,183.5,167.1,163,121,,,,,
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,183.5,176.5,160,175.5,,,138.5,,106.5
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur (Via), Kinathukadavu, Coimbatore District 641202",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),183.5,178.5,178,168.5,,,123.5,106,
2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,183.22,180.5,173.5,177.5,,,153,150,
5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",CN,CIVIL ENGINEERING (SS),183.0,176,175.5,172.5,,,146.5,131.5,
1419,"Sri Sai Ram Enginering College (Autonomous), West Tambaram, Chennai 600044",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,183.0,178,175.5,172,,,134.5,,92
3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",CS,COMPUTER SCIENCE AND ENGINEERING,183.0,171.575,166.5,175,,,158,115.5,121
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,METALLURGICAL ENGINEERING (SS),183.0,175.5,174,172,,,144,115,
1432,"Rajalakshmi Institute of Technology, Irulapalayam, Kuthampakkam Post, Kancheepuram District, Chennai 600124",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,183.0,176.5,176,166.5,,,128,,
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",CI,Computer Science and Engineering (Internet of Things),182.55,180.5,178,172.5,,,121.5,116.5,128
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar District 626005",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,182.5,174.5,175,164.5,,,,,
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar District 626005",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,182.5,177,171,168.5,,,101.5,,
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",BT,BIO TECHNOLOGY,182.5,168.5,154,152,,,141.5,,174.405
2618,"Sona College of Technology (Autonomous), Suramangalam Post, Salem District 636005",CS,COMPUTER SCIENCE AND ENGINEERING,182.5,176,158,174.5,,,130,126,107
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",CS,COMPUTER SCIENCE AND ENGINEERING,182.5,175.5,164.5,167.5,,,146,,107
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",RM,ROBOTICS AND AUTOMATION,182.5,174.5,,157.5,,,145.1,,
1419,"Sri Sai Ram Enginering College (Autonomous), West Tambaram, Chennai 600044",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,182.5,176,172.5,168,,,141.5,,118
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,182.5,178.5,166,169,,,160.5,109,138.75
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",CS,COMPUTER SCIENCE AND ENGINEERING,182.5,151.5,141,140,,,128.5,95,98.5
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",AL,Artificial Intelligence and Machine Learning,182.5,179.5,176.5,169,,,105,89,
1149,"St. Josephs Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",CS,COMPUTER SCIENCE AND ENGINEERING,182.385,173,166.5,168.5,,,134.5,,120
3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",CS,COMPUTER SCIENCE AND ENGINEERING,182.095,177.67,174.5,174.5,,,166.5,167.5,
2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,182.0,176.5,175.11,168.5,,,118,,
2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",AL,Artificial Intelligence and Machine Learning,182.0,178.5,161.5,165.5,,,,,
5986,"Velammal College of Engineering and Technology, Madurai District 625009",IT,INFORMATION TECHNOLOGY,182.0,178,177,164,,,102,,
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",PP,PETROLEUM ENGINEERING AND TECHNOLOGY (SS),182.0,172.5,177.5,171.5,,,162,141.5,
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,MECHANICAL ENGINEERING (SANDWICH) (SS),182.0,178.5,179.5,176.5,,,152.5,109.5,158
1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",IT,INFORMATION TECHNOLOGY,182.0,177,176,171.5,,,149.5,155,
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",BM,BIO MEDICAL ENGINEERING,181.735,172.33,172,158.5,,,142.5,,
4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",RP,RUBBER AND PLASTIC TECHNOLOGY,181.615,171,179,169.5,,,157,156.845,150
