College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
2360,"Suguna College of Engineering, Nehru Nagar (West), Kalapatti Road, Civil Aerodrome (Post), Coimbatore-641014.",CS,COMPUTER SCIENCE AND ENGINEERING,142.0,118.5,105.5,96.5,,,126.5,137.5,
4980,"Einstein College of Engineering, Sir.C.V.Raman Nagar, Seethaparpanallur, Tirunelveli-627012.",CS,COMPUTER SCIENCE AND ENGINEERING,142.0,120.5,113.5,,,,,,
1202,"DMI College of Engineering (Autonomous), St.Joseph's Town,Mevalurkuppam B Village, Nazarethpet Post, Palanchur, Kanchipuram, Chennai-600123.",IT,INFORMATION TECHNOLOGY,142.0,118.5,,113.5,,,112.5,,
1422,"SRM Valliammai Engineering College (Autonomous), S.R.M. Nagar, Kattankulathur, Chengalpattu, Kancheepuram, Chennai-603203.",MD,MEDICAL ELECTRONICS,142.0,125.5,129,115,,,108.5,,
2634,"Excel Engineering College (Autonomous), NH-47 Salem Main Road, Sankari West Post, Tiruchengode Taluk, Pallakapalayam, Namakkal District-637303.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,142.0,123,,130,,,94,117,
1202,"DMI College of Engineering (Autonomous), St.Joseph's Town,Mevalurkuppam B Village, Nazarethpet Post, Palanchur, Kanchipuram, Chennai-600123.",AD,Artificial Intelligence and Data Science,142.0,121,,110,,,91,,
2634,"Excel Engineering College (Autonomous), NH-47 Salem Main Road, Sankari West Post, Tiruchengode Taluk, Pallakapalayam, Namakkal District-637303.",CS,COMPUTER SCIENCE AND ENGINEERING,142.0,98.5,,117.5,,,,,129
2302,"Sri Shanmugha College of Engineering and Technology (Autonomous), Pullipalayam, Morur(PO), Sankari Taluk, Salem District-637304.",CS,COMPUTER SCIENCE AND ENGINEERING,142.0,120,,126.5,,,,107,
4670,"Rohini College of Engineering and Technology (Autonomous), Palkumlam, Variyoor Post, Kanyakumari-629401.",ME,MECHANICAL ENGINEERING,142.0,102.5,,,,,,,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",CD,COMPUTER SCIENCE AND DESIGN,142.0,130,140,115,,,,,
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",AD,Artificial Intelligence and Data Science,142.0,133.5,,129.5,,,,,
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",BM,BIO MEDICAL ENGINEERING,142.0,132,122,128,,,106.5,125.5,
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",AD,Artificial Intelligence and Data Science,142.0,114.5,122.5,121.5,,,,100.5,
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Thuraiyur Road, Perambalur-621212.",SC,Computer Science and Engineering (Cyber Security),142.0,128,128,129.5,,,89,,
2761,"United Institute of Technology (Autonomous), G.Koundampalayam, Periyanaickenpalayam, Coimbatore-641020.",AD,Artificial Intelligence and Data Science,142.0,119,132.5,118.5,,,,110.5,
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili B Beemanthangal Village, Sriperumbudur, Kancheepuram District, Chennai-602105.",IT,INFORMATION TECHNOLOGY,141.5,113.5,110,103,,,,,
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore-641105.",ME,MECHANICAL ENGINEERING,141.5,119,102.5,102.5,,,106,115,
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,141.0,117.5,138.5,,,,,,
3825,"St. Joseph's College of Engineering and Technology, A.S.Nagar, Ellupatti, Rawasapatti Post, Inathukanpatti Village, Thanjavur-613403.",AD,Artificial Intelligence and Data Science,141.0,123.5,129,,,,107.5,,
5904,"K.L.N.College of Engineering (Autonomous), Madurai - Nedunkulam Road, Pottapalayam, Sivagangai District-630611.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,141.0,121.5,100.5,,,,,,
2621,"Er. Perumal Manimekalai College of Engineering (Autonomous), 17th Km Hosur - Krishnagiri NH7, Nallaganakothapalli, Near Koneripalli, Hosur Taluk, Krishnagiri District-635117.",IT,INFORMATION TECHNOLOGY,141.0,115,135.5,128.5,,,,96,
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore-641105.",MZ,Mechatronics Engineering,141.0,134,137.5,120.5,,,,113.5,
2731,"RVS College of Engineering and Technology (Autonomous), Kumaran Kottam Campus, Kannampalayam Post, Coimbatore-641402.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,141.0,117.5,112.5,126.5,,,,,
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",SC,Computer Science and Engineering (Cyber Security),141.0,127,,118,,,,,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",CI,Computer Science and Engineering (Internet of Things),141.0,130,139.5,99,,,,,
2607,"K S Rangasamy College of Technology (Autonomous), K.S.R Kalvi Nagar, Thokkavadi, Tiruchengode Tk, Namakkal-637215.",MZ,Mechatronics Engineering,140.5,124.5,,118.5,,,,126.5,85.5
1501,"Adhiparasakthi College of Engineering, G.B.Nagar, Kalavai, Arcot Taluk, Vellore District-632506.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,140.5,114,,127.5,,,,,
1509,"Meenakshi College of Engineering, 12,Vembuli Amman Koil Street, West K K Nagar, Chennai-600078.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),140.5,125,131,127.5,,,108.5,109,
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",FD,FOOD TECHNOLOGY,140.5,101,133,95.5,,,82,,
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Thuraiyur Road, Perambalur-621212.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,140.0,113,124,123,,,,,
3806,"E.G.S. Pillay Engineering College (Autonomous), Old Nagore Road, Nagore Post, Nagapattinam District-611002.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,140.0,117,129,121.5,,,102,,
2715,"Nandha Engineering College (Autonomous), 28, Chennimalaipalayam Road, Pitchandampalayam Post, Erode-638052.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,140.0,127,,122,,,,85,
3908,"Mount Zion College of Engineering and Technology, Lena vilakku, Pilivalam Post, Pudukkottai-622507.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,140.0,132,98.5,103,,,,,
1114,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",EV,Electronics Engineering (VLSI Design and Technology),140.0,113,138,120,,,,,
1301,"Mohamed Sathak A J College of Engineering (Autonomous), #34, Rajiv Gandhi Road(OMR), IT Highway, Siruseri, Egattur, Chennai-603103.",SC,Computer Science and Engineering (Cyber Security),140.0,112,,113.5,,,,,
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,140.0,118,132.5,121,,,,,
1431,"New Prince Shri Bhavani College of Engineering and Technology (Autonomous), Vengaivasal Main Road, Gowrivakkam, Chennai-600073.",CS,COMPUTER SCIENCE AND ENGINEERING,140.0,106.5,113.5,109.5,,,93.5,,
3807,"J.J. College of Engineering and Technology, Ammapettai, Poolankulathupatti Post, Tiruchirappalli-620009.",SC,Computer Science and Engineering (Cyber Security),140.0,123,136,115,,,,,
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",ME,MECHANICAL ENGINEERING,140.0,117.5,136.5,114,,,115.5,,
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",AE,AERONAUTICAL ENGINEERING,139.5,126.5,133,123.5,,,109.5,90.5,104
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",BM,BIO MEDICAL ENGINEERING,139.5,109.5,,111,,,,,
2639,"R P Sarathy Institute of Technology , Poosaripatty(PO), Omalur Taluk, Salem-636305.",AD,Artificial Intelligence and Data Science,139.5,110,,121,,,,,
2642,"P.S.V.College of Engineering and Technology, Mittapalli, Balinayanapalli Post, Krishnagiri-635108.",CS,COMPUTER SCIENCE AND ENGINEERING,139.5,105.5,,117,,,108.5,,
2621,"Er. Perumal Manimekalai College of Engineering (Autonomous), 17th Km Hosur - Krishnagiri NH7, Nallaganakothapalli, Near Koneripalli, Hosur Taluk, Krishnagiri District-635117.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,139.5,118.5,125,128.5,,,,,
2613,"K S R College of Engineering (Autonomous), K S R Kalvi Nagar, Thokkavadi, Tiruchengode, Namakkal Dist-637215.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,139.5,125.5,,126,,,,109.5,
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",ME,MECHANICAL ENGINEERING,139.0,94.5,,115,,,,,
1512,"S.K.P. Engineering College, Chinnkangiyanur, Somasipadi Post, Tiruvannamalai District-606611.",AD,Artificial Intelligence and Data Science,139.0,107,137.5,113,,,,,107.5
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",IT,INFORMATION TECHNOLOGY,139.0,125,,123.5,,,,96.5,
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",BM,BIO MEDICAL ENGINEERING,139.0,102,132,99.5,,,102,,121
1015,University College of Engineering Arni Arni to Devikapuram Road Thatchur Arni Thiruvannamalai District 632326,ME,MECHANICAL ENGINEERING,139.0,114.5,,95,,,,,
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,139.0,128,120,132,,,,,
1026,University College of Engineering Kancheepuram Ponnerikarai Campus NH4 Chennai-Bangalore Highway Karaipettai Village & Post Kancheepuram District 631552,ME,MECHANICAL ENGINEERING,139.0,121.5,,103,,,113.5,,
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",CE,CIVIL ENGINEERING,139.0,115.5,,121,,,98,,
4672,"Stella Mary's College of Engineering, Arunthenkanvilai, Azhikal, Kanyakumari-629202.",AD,Artificial Intelligence and Data Science,139.0,102,113,,,,,,
4955,"Francis Xavier Engineering College (Autonomous), 103 G2, By Pass Road, Vannarpettai, Tirunelveli-627003.",ME,MECHANICAL ENGINEERING,139.0,126,138.5,103,,,92,,
2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",AD,Artificial Intelligence and Data Science,139.0,114,92.5,122,,,97,126.5,
1507,"Ganadipathy Tulsi's Jain Engineering College, Chittoor-Cuddalore Road, Kaniyambadi, Vellore-632102.",AD,Artificial Intelligence and Data Science,138.5,112.5,,128.5,,,100,,
4677,"Arunachala Hitech Engineering College (formerly Lourdes Mount College of Engineering and Technology), Marthandam-Karungal Road, Chundavilai Mullanganavilai, Nattalam Post, Nattalam, Kanyakumari -629195.",AD,Artificial Intelligence and Data Science,138.5,109,,,,,,,
4959,"Kamaraj College of Engineering and Technology (Autonomous), S.P.G.C.Nagar Post Box12, K.Vellakulam, Virudhunagar-626001.",MZ,Mechatronics Engineering,138.5,123.5,125,,,,,,
4672,"Stella Mary's College of Engineering, Arunthenkanvilai, Azhikal, Kanyakumari-629202.",CS,COMPUTER SCIENCE AND ENGINEERING,138.5,113,133,,,,,,
2721,"Tamilnadu College of Engineering, Palanisame Ravi Nagar, Karumathampatti Post, Coimbatore-641659.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,138.5,98.5,,,,,,91,
2623,"Mahendra College of Engineering, 12th KM Attur Main Road, Minnampalli, Salem-636106.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,138.5,105.5,112.5,127.5,,,91,115.5,
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,MB,Mechanical Engineering (Automobile),138.5,118,120,,,,98,,
1106,"Jaya Engineering College, Prakash Nagar, Thiruninravur, Thiruvallur District, Chennai-602024.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),138.5,105,,103.5,,,106,,
1431,"New Prince Shri Bhavani College of Engineering and Technology (Autonomous), Vengaivasal Main Road, Gowrivakkam, Chennai-600073.",IT,INFORMATION TECHNOLOGY,138.5,96,127,114,,,99.5,,
1207,"Kings Engineering College, Irungattukottai, Opp. Hyundai Car Company, Sriperumbudur, Kanchipuram-602117.",CS,COMPUTER SCIENCE AND ENGINEERING,138.5,99.5,,,,,,,
2737,"Sri Sai Ranganathan Engineering College , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,138.0,106,,98,,,124,113,
2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode-638052.",CS,COMPUTER SCIENCE AND ENGINEERING,138.0,128.5,,121.5,,,,,
1512,"S.K.P. Engineering College, Chinnkangiyanur, Somasipadi Post, Tiruvannamalai District-606611.",IT,INFORMATION TECHNOLOGY,138.0,116.5,109,119.5,,,,113,
1110,"Prathyusha Engineering College (Autonomous), Poonamallee-Tiruvallur High Road, Aranvoyalkuppam, Tiruvallur-602025.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),138.0,124.5,102,115.5,,,,,
4944,"Arunachala College of Engineering for Women, Thanka Gardens, Manavilai, Vellichanthai, Nagercoil, Kanyakumari District-629203.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,138.0,112,,,,,,,
4680,"AAA College of Engineering and Technology, Amathur Village, Sivakasi, Virudhunagar-626123.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,138.0,108,,,,,,116.5,
5832,"N.P.R College of Engineering and Technology (Autonomous), Punnappatti Village, Uluppakudi, Natham, Dindigul District-624401.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,138.0,126.5,,,,,,,
5921,"Syed Ammal Engineering College (Autonomous), Dr. E.M.Abdullah Campus, Lanthai, Achunthanvayal Post, Ramanathapuram-623502.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,138.0,128.5,127.5,,,,,,
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",CS,COMPUTER SCIENCE AND ENGINEERING,138.0,113.5,122,110.5,,,,106.5,
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli-621215.",AG,AGRICULTURAL ENGINEERING,137.5,111.5,114,112.5,,,113,133.5,113.5
3829,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",CS,COMPUTER SCIENCE AND ENGINEERING,137.5,116.5,132,111.5,,,100,,
4980,"Einstein College of Engineering, Sir.C.V.Raman Nagar, Seethaparpanallur, Tirunelveli-627012.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,137.5,114,,,,,,,
3905,"Kings College of Engineering (Autonomous), Punalkulam Village, Gandarvakkottai Taluk, Pudukkottai District-613303.",IT,INFORMATION TECHNOLOGY,137.5,118,,,,,,,
1452,"PERI Institute of Technology (Autonomous), Mannivakkam,Tambaram, Kancheepuram, Chennai-600048.",IT,INFORMATION TECHNOLOGY,137.5,107.5,,115.5,,,,,
4995,"P.S.R.R College of Engineering, Appayanaickenpatti, Sevalpatti, Sivakasi, Virudhunagar -626140.",CS,COMPUTER SCIENCE AND ENGINEERING,137.5,124.5,,,,,,,
4966,"PET Engineering College, Thiruchendur Road, Vallioor, Tirunelveli -627117.",CS,COMPUTER SCIENCE AND ENGINEERING,137.5,90.5,128.5,,,,,,
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",AG,AGRICULTURAL ENGINEERING,137.0,102,112,,,,108.5,130,
2656,"Builders Engineering College (Autonomous), EBET Knowledge Park, Erode Road Nathakadaiyur, Kangeyam, Tiruppur-638108.",CE,CIVIL ENGINEERING,137.0,111,,123.5,,,107,126.5,89.5
2642,"P.S.V.College of Engineering and Technology, Mittapalli, Balinayanapalli Post, Krishnagiri-635108.",IT,INFORMATION TECHNOLOGY,137.0,81,128.5,110,,,112,,
2763,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,137.0,110.5,,111,,,,92.5,
4670,"Rohini College of Engineering and Technology (Autonomous), Palkumlam, Variyoor Post, Kanyakumari-629401.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,137.0,120.5,,110,,,,,
1149,"St. Joseph's Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",ME,MECHANICAL ENGINEERING,137.0,121.5,126,119,,,103.5,,
2342,"Sri Ranganathar Institute of Engineering and Technology, S.F No:162, Athipalayam village, Thudiyalur-kovilpalayam Road, Coimbatore-641110.",AD,Artificial Intelligence and Data Science,137.0,106,,,,,116.5,94.5,111
2723,"Velalar College of Engineering and Technology (Autonomous), Perundurai Road Thindal Post, Erode-638012.",MD,MEDICAL ELECTRONICS,137.0,118.5,,116.5,,,,117.5,
5865,"Nadar Saraswathi College of Engineering and Technology, Vadapudupatti, Annanji Post, Theni -625531.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,137.0,111.5,,,,,,,
4928,"Mar Ephraem College of Engineering and Technology, Malankara Hills, Elavuvillai, Kanyakumari-629171.",CS,COMPUTER SCIENCE AND ENGINEERING,137.0,108,,,,,,,
1412,"Mailam Engineering College, Mailam, Tindivanam Taluk, Villupuram District-604304.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,136.5,106,119,133,,,93.5,,
2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram West, Vadugapalayam Post,Tiruchengodu Taluk, Namakkal District-637503.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136.5,118.5,100,116,,,,,
1114,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,136.5,85.5,,,,,,,
2613,"K S R College of Engineering (Autonomous), K S R Kalvi Nagar, Thokkavadi, Tiruchengode, Namakkal Dist-637215.",BM,BIO MEDICAL ENGINEERING,136.5,114.5,115.5,97,,,,105.5,
4969,"SCAD College of Engineering and Technology, Scad Nagar, Cheranmahadevi, Tirunelveli-627414.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136.5,117.5,123.5,,,,,,
3806,"E.G.S. Pillay Engineering College (Autonomous), Old Nagore Road, Nagore Post, Nagapattinam District-611002.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,136.5,105,121.5,121.5,,,98.5,,
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",PC,PETRO CHEMICAL TECHNOLOGY,136.5,121.5,122.5,117,,,,124.5,
5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Begambur Post, Dindigul Taluk & District-624002.",SC,Computer Science and Engineering (Cyber Security),136.5,122.5,119,107.5,,,,,
2745,"Kathir College of Engineering (Autonomous), WISDOM TREE, Avinashi Road, Neelambur, Coimbatore-641062.",CO,COMPUTER AND COMMUNICATION ENGINEERING,136.0,126.5,112.5,131,,,112.5,,
3830,"K. Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Tiruchirappalli-621112.",ME,MECHANICAL ENGINEERING,136.0,122,132.5,,,,,,
1405,"Dhanalakshmi College of Engineering, Manimangalam Puducheri Road, Manimangalam, Manimangalam Post, Sriperumbudur Taluk, Kancheepuram District, Chennai-601301.",SC,Computer Science and Engineering (Cyber Security),136.0,115.5,119.5,,,,,,
1316,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",BM,BIO MEDICAL ENGINEERING,136.0,86,,112,,,103.5,,
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",FD,FOOD TECHNOLOGY,136.0,114.5,126,92.5,,,104,127.5,
2653,"Knowledge Institute of Technology (Autonomous), KIOT Campus, Kakapalayam (PO), Salem-637504.",ME,MECHANICAL ENGINEERING,136.0,112,,110.5,,,,110,
2630,"Chettinad College of Engineering and Technology, NH-67, Karur to Trichy Highways, Puliyur CF, Karur-639114.",IT,INFORMATION TECHNOLOGY,136.0,129.5,108,126.5,,,,126,
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathiyanaickenpalayam Village, Elayampalayam, Tiruchengode, Namakkal District-637205.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,136.0,121.5,,128,,,109.5,116.5,119.5
1405,"Dhanalakshmi College of Engineering, Manimangalam Puducheri Road, Manimangalam, Manimangalam Post, Sriperumbudur Taluk, Kancheepuram District, Chennai-601301.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,135.7346939,115,,112,,,,,
4959,"Kamaraj College of Engineering and Technology (Autonomous), S.P.G.C.Nagar Post Box12, K.Vellakulam, Virudhunagar-626001.",ME,MECHANICAL ENGINEERING,135.5,125.5,,101,,,,,
2357,"V.S.B. College of Engineering Technical Campus (Autonomous), S.F. No.91/2A,91/2B,252, 253/1, Solavampalayam Village, Kinathukadavu, Pollachi Taluk, Coimbatore District-642109.",AG,AGRICULTURAL ENGINEERING,135.5,120.5,,115,,,128,129.5,
2704,"Coimbatore Institute of Engineering and Technology (Autonomous), Vellimalaipattinam, Narasipuram Post, Thondamuthur Via, Coimbatore-641109.",ME,MECHANICAL ENGINEERING,135.5,91,,113,,,,,
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore Dt.-642002.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,135.5,124.5,94,109,,,,114,
1122,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College (Autonomous), No. 60, Veltech Road, Avadi, Morai, Thiruvallur-600062.",ME,MECHANICAL ENGINEERING,135.5,112,119.5,114,,,101,,
2360,"Suguna College of Engineering, Nehru Nagar (West), Kalapatti Road, Civil Aerodrome (Post), Coimbatore-641014.",IT,INFORMATION TECHNOLOGY,135.5,112.5,,100,,,102.5,104.5,
5914,"Solamalai College of Engineering , S.V Raja Nagar, Veerapanjan, Madurai-625020.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,135.5,112,110.5,,,,,,
2611,"Paavai Engineering College (Autonomous), NH-7, Paavai Nagar, Pachal, Namakkal-637018.",CY,Cyber Security,135.5,82,98,122.5,,,,,101
1311,"KCG college of Technology (Autonomous), Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",AU,AUTOMOBILE ENGINEERING,135.0,122,,103,,,98,,
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli-621215.",ME,MECHANICAL ENGINEERING,135.0,116.5,114,122.5,,,119,,89.5
2651,"Jai Shriram Engineering College , Dharapuram Road, Tirupur-638660.",CS,COMPUTER SCIENCE AND ENGINEERING,135.0,109,,114.5,,,,123,
2302,"Sri Shanmugha College of Engineering and Technology (Autonomous), Pullipalayam, Morur(PO), Sankari Taluk, Salem District-637304.",AD,Artificial Intelligence and Data Science,135.0,105.5,109,95,,,,,
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli-621215.",CE,CIVIL ENGINEERING,135.0,111,,111.5,,,100.5,,
1507,"Ganadipathy Tulsi's Jain Engineering College, Chittoor-Cuddalore Road, Kaniyambadi, Vellore-632102.",IT,INFORMATION TECHNOLOGY,135.0,117,134.5,122,,,,108.5,
2357,"V.S.B. College of Engineering Technical Campus (Autonomous), S.F. No.91/2A,91/2B,252, 253/1, Solavampalayam Village, Kinathukadavu, Pollachi Taluk, Coimbatore District-642109.",ME,MECHANICAL ENGINEERING,134.5,127,130.5,114,,,93.5,86.5,
3021,University College of Engineering Pattukkottai ECR Road Rajamadam Pattukkottai Taluk Thanjavur District 614701,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,134.5,88.5,130.5,114.5,,,,,113
4928,"Mar Ephraem College of Engineering and Technology, Malankara Hills, Elavuvillai, Kanyakumari-629171.",AD,Artificial Intelligence and Data Science,134.5,105,,,,,,,
2653,"Knowledge Institute of Technology (Autonomous), KIOT Campus, Kakapalayam (PO), Salem-637504.",CE,CIVIL ENGINEERING,134.5,101.5,,130,,,95,,
2761,"United Institute of Technology (Autonomous), G.Koundampalayam, Periyanaickenpalayam, Coimbatore-641020.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,134.5,101.5,110,102.5,,,,,
4955,"Francis Xavier Engineering College (Autonomous), 103 G2, By Pass Road, Vannarpettai, Tirunelveli-627003.",CE,CIVIL ENGINEERING,134.5,115.5,,,,,105.5,,
1420,"Tagore Engineering College, Rathinamangalam, Vandalur, Kanchipuram, Chennai-600127.",SC,Computer Science and Engineering (Cyber Security),134.5,122,134,,,,104,,
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore-641107.",ME,MECHANICAL ENGINEERING,134.5,113,119.5,102.5,,,,,
4023,University College of Engineering Nagercoil Nagercoil Industrial Estate Konam Kanyakumari District 629004,ME,MECHANICAL ENGINEERING,134.5,113.5,,,,,100.5,,
1241,"T.J.S. Engineering College, Peruvoyal, Near Kavaraipettai,Gummidipoondi Taluk,Thiruvallur District-601206.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),134.5,101.5,,116,,,111,,
2762,"Jansons Institute of Technology (Autonomous), SF.NO.443/1,2, 442/1A & 442/1B Karumathampatty, Coimbatore-641659.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,134.5,110.5,,106,,,,,
3918,"Shanmuganathan Engineering College, Arasampatti, Pilivalam Post, Thirumayam Taluk, Pudukkottai District-622507.",CS,COMPUTER SCIENCE AND ENGINEERING,134.5,118,124.5,,,,,,
1207,"Kings Engineering College, Irungattukottai, Opp. Hyundai Car Company, Sriperumbudur, Kanchipuram-602117.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,134.0,114,,,,,,,
4944,"Arunachala College of Engineering for Women, Thanka Gardens, Manavilai, Vellichanthai, Nagercoil, Kanyakumari District-629203.",IT,INFORMATION TECHNOLOGY,134.0,116,,,,,,,
4678,"RAMCO Institute of Technology, North Venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar-626117.",ME,MECHANICAL ENGINEERING,134.0,114,,,,,,,
